,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,22015,202726,0021501224,"APR 13, 2016",HOU vs. SAC,W,7,1,4,0.25,0,2,0.0,0,0,0.0,0,0,0,1,1,0,2,0,2,3,1
1,22015,202726,0021501207,"APR 11, 2016",HOU @ MIN,W,5,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,2,-6,1
2,22015,202726,0021501195,"APR 10, 2016",HOU vs. LAL,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
3,22015,202726,0021501175,"APR 07, 2016",HOU vs. PHX,L,5,0,2,0.0,0,2,0.0,3,4,0.75,0,1,1,0,1,1,2,0,3,0,1
4,22015,202726,0021501170,"APR 06, 2016",HOU @ DAL,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-7,1
5,22015,202726,0021501145,"APR 03, 2016",HOU vs. OKC,W,9,1,3,0.333,0,1,0.0,0,0,0.0,1,0,1,1,2,0,2,2,2,1,1
6,22015,202726,0021500992,"MAR 14, 2016",HOU vs. MEM,W,17,5,7,0.714,1,2,0.5,0,0,0.0,0,0,0,2,1,1,0,2,11,13,1
7,22015,202726,0021500975,"MAR 12, 2016",HOU @ CHA,L,5,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,2,6,1
8,22012,202726,0021201228,"APR 17, 2013",LAL vs. HOU,W,6,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,-12,1
9,22011,202726,0021100989,"APR 26, 2012",LAL @ SAC,L,25,4,12,0.333,3,5,0.6,0,0,0.0,0,5,5,2,0,0,2,1,11,-3,0
10,22011,202726,0021100941,"APR 20, 2012",LAL @ SAS,L,3,1,1,1.0,0,0,0.0,2,2,1.0,0,0,0,1,0,0,0,1,4,-3,0
11,22011,202726,0021100931,"APR 18, 2012",LAL @ GSW,W,4,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-9,0
12,22011,202726,0021100832,"APR 07, 2012",LAL @ PHX,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,0
13,22011,202726,0021100692,"MAR 21, 2012",LAL @ DAL,W,2,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-3,0
14,22011,202726,0021100669,"MAR 18, 2012",LAL vs. UTA,L,11,1,5,0.2,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,0,2,7,0
15,22011,202726,0021100652,"MAR 16, 2012",LAL vs. MIN,W,10,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0,1,0
16,22011,202726,0021100621,"MAR 13, 2012",LAL @ MEM,W,6,1,3,0.333,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,6,0
17,22011,202726,0021100604,"MAR 11, 2012",LAL vs. BOS,W,7,2,3,0.667,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,5,3,0
18,22011,202726,0021100571,"MAR 07, 2012",LAL @ WAS,L,8,2,5,0.4,1,1,1.0,0,0,0.0,0,1,1,0,0,0,1,2,5,-10,0
19,22011,202726,0021100567,"MAR 06, 2012",LAL @ DET,L,10,2,5,0.4,1,3,0.333,0,0,0.0,0,0,0,0,0,0,0,0,5,-4,0
20,22011,202726,0021100547,"MAR 04, 2012",LAL vs. MIA,W,10,2,6,0.333,2,4,0.5,1,2,0.5,0,1,1,0,0,0,1,1,7,2,0
21,22011,202726,0021100538,"MAR 02, 2012",LAL vs. SAC,W,11,4,7,0.571,1,3,0.333,0,0,0.0,0,1,1,1,0,0,0,1,9,-5,0
22,22011,202726,0021100523,"FEB 29, 2012",LAL vs. MIN,W,15,1,8,0.125,0,3,0.0,0,0,0.0,0,0,0,3,0,0,0,2,2,-9,0
23,22011,202726,0021100502,"FEB 23, 2012",LAL @ OKC,L,8,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-2,0
24,22011,202726,0021100497,"FEB 22, 2012",LAL @ DAL,W,10,2,5,0.4,2,4,0.5,0,0,0.0,0,0,0,0,0,0,0,3,6,2,0
25,22011,202726,0021100479,"FEB 20, 2012",LAL vs. POR,W,12,3,8,0.375,1,4,0.25,0,0,0.0,0,0,0,2,1,0,1,0,7,-4,0
26,22011,202726,0021100469,"FEB 19, 2012",LAL @ PHX,L,8,2,5,0.4,0,1,0.0,0,0,0.0,1,0,1,0,1,0,0,0,4,-3,0
27,22011,202726,0021100455,"FEB 17, 2012",LAL vs. PHX,W,13,2,5,0.4,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,8,0
28,22011,202726,0021100428,"FEB 14, 2012",LAL vs. ATL,W,14,4,6,0.667,2,2,1.0,0,0,0.0,0,2,2,0,0,0,1,1,10,5,0
29,22011,202726,0021100408,"FEB 12, 2012",LAL @ TOR,W,16,3,7,0.429,1,3,0.333,0,0,0.0,1,0,1,1,0,0,0,0,7,-5,0
30,22011,202726,0021100395,"FEB 10, 2012",LAL @ NYK,L,7,1,3,0.333,1,2,0.5,0,0,0.0,0,1,1,0,0,0,1,1,3,-4,0
31,22011,202726,0021100384,"FEB 09, 2012",LAL @ BOS,W,8,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0
32,22011,202726,0021100357,"FEB 06, 2012",LAL @ PHI,L,21,4,6,0.667,1,1,1.0,0,0,0.0,0,2,2,1,0,0,1,2,9,6,0
33,22011,202726,0021100351,"FEB 04, 2012",LAL @ UTA,L,19,1,5,0.2,0,2,0.0,2,2,1.0,0,1,1,1,0,0,1,2,4,2,0
34,22011,202726,0021100341,"FEB 03, 2012",LAL @ DEN,W,20,6,10,0.6,1,3,0.333,0,0,0.0,0,2,2,0,1,0,0,1,13,3,0
35,22011,202726,0021100313,"JAN 31, 2012",LAL vs. CHA,W,25,4,9,0.444,2,4,0.5,2,2,1.0,1,2,3,3,0,0,1,2,12,22,0
36,22011,202726,0021100297,"JAN 29, 2012",LAL @ MIN,W,15,3,7,0.429,1,2,0.5,0,0,0.0,0,1,1,1,0,0,1,2,7,-7,0
37,22011,202726,0021100288,"JAN 28, 2012",LAL @ MIL,L,23,5,10,0.5,3,5,0.6,0,0,0.0,0,0,0,1,0,0,1,2,13,-13,0
38,22011,202726,0021100268,"JAN 25, 2012",LAL vs. LAC,W,20,5,8,0.625,2,3,0.667,2,2,1.0,1,1,2,0,0,0,1,0,14,10,0
39,22011,202726,0021100223,"JAN 20, 2012",LAL @ ORL,L,4,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,-5,0
40,22011,202726,0021100213,"JAN 19, 2012",LAL @ MIA,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,0
41,22011,202726,0021100169,"JAN 13, 2012",LAL vs. CLE,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-6,0
42,22011,202726,0021100141,"JAN 10, 2012",LAL vs. PHX,W,9,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0
43,22011,202726,0021100125,"JAN 08, 2012",LAL vs. MEM,W,10,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,1,0,0,0
44,22011,202726,0021100109,"JAN 06, 2012",LAL vs. GSW,W,7,1,2,0.5,0,1,0.0,2,2,1.0,0,0,0,0,0,0,2,1,4,-6,0
45,22011,202726,0021100038,"DEC 29, 2011",LAL vs. NYK,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-2,0
46,22011,202726,0021100022,"DEC 27, 2011",LAL vs. UTA,W,2,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,0
47,22011,202726,0021100015,"DEC 26, 2011",LAL @ SAC,L,7,0,4,0.0,0,2,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0
