,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,22021,101150,0022101182,"APR 05, 2022",ATL @ TOR,L,11,1,4,0.25,0,1,0.0,0,0,0.0,0,0,0,2,0,0,1,0,2,-15,1
1,22021,101150,0022101163,"APR 02, 2022",ATL vs. BKN,W,13,1,5,0.2,1,2,0.5,5,6,0.833,1,1,2,0,0,0,1,0,8,14,1
2,22021,101150,0022101143,"MAR 30, 2022",ATL @ OKC,W,14,1,5,0.2,0,1,0.0,0,0,0.0,0,1,1,3,0,0,1,0,2,4,1
3,22021,101150,0022101124,"MAR 28, 2022",ATL @ IND,W,15,1,4,0.25,1,1,1.0,3,4,0.75,0,4,4,2,1,0,0,2,6,8,1
4,22021,101150,0022101102,"MAR 25, 2022",ATL vs. GSW,W,10,2,4,0.5,1,1,1.0,0,0,0.0,1,2,3,0,0,0,1,0,5,-7,1
5,22021,101150,0022101064,"MAR 20, 2022",ATL vs. NOP,L,14,2,5,0.4,1,1,1.0,2,2,1.0,0,1,1,2,1,0,2,0,7,14,1
6,22021,101150,0022101047,"MAR 18, 2022",ATL vs. MEM,W,14,2,7,0.286,0,0,0.0,1,2,0.5,1,1,2,1,1,0,1,1,5,5,1
7,22021,101150,0022101033,"MAR 16, 2022",ATL @ CHA,L,11,2,4,0.5,1,1,1.0,2,2,1.0,0,2,2,0,0,0,1,1,7,-13,1
8,22021,101150,0022101021,"MAR 14, 2022",ATL vs. POR,W,16,2,6,0.333,0,2,0.0,0,0,0.0,0,1,1,3,3,0,1,1,4,-3,1
9,22021,101150,0022101016,"MAR 13, 2022",ATL vs. IND,W,13,1,4,0.25,0,3,0.0,0,0,0.0,0,1,1,3,1,0,0,0,2,3,1
10,22021,101150,0022100996,"MAR 11, 2022",ATL vs. LAC,W,12,1,6,0.167,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,0,1
11,22021,101150,0022100984,"MAR 09, 2022",ATL @ MIL,L,16,3,3,1.0,0,0,0.0,0,0,0.0,0,2,2,3,0,0,0,2,6,1,1
12,22021,101150,0022100968,"MAR 07, 2022",ATL @ DET,L,17,6,8,0.75,1,2,0.5,0,0,0.0,0,1,1,1,0,0,0,2,13,-1,1
13,22021,101150,0022100948,"MAR 04, 2022",ATL @ WAS,W,14,2,3,0.667,1,1,1.0,3,4,0.75,1,1,2,2,0,0,0,1,8,6,1
14,22021,101150,0022100710,"MAR 03, 2022",ATL vs. CHI,W,12,1,4,0.25,0,1,0.0,1,2,0.5,0,0,0,1,1,0,1,0,3,-6,1
15,22021,101150,0022100891,"FEB 24, 2022",ATL @ CHI,L,12,1,6,0.167,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,2,-7,1
16,22021,101150,0022100874,"FEB 16, 2022",ATL @ ORL,W,18,3,9,0.333,1,3,0.333,2,2,1.0,1,1,2,4,0,0,2,1,9,13,1
17,22021,101150,0022100867,"FEB 15, 2022",ATL vs. CLE,W,13,2,2,1.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,1,0,4,3,1
18,22021,101150,0022100856,"FEB 13, 2022",ATL @ BOS,L,15,1,5,0.2,1,2,0.5,0,0,0.0,0,2,2,2,1,0,1,0,3,-6,1
19,22021,101150,0022100790,"FEB 04, 2022",ATL @ TOR,L,13,0,2,0.0,0,1,0.0,1,1,1.0,1,0,1,0,1,0,1,0,1,0,1
20,22021,101150,0022100767,"JAN 31, 2022",ATL vs. TOR,L,19,3,5,0.6,1,1,1.0,0,0,0.0,0,3,3,6,0,1,1,1,7,7,1
21,22021,101150,0022100751,"JAN 30, 2022",ATL vs. LAL,W,16,2,5,0.4,1,3,0.333,4,4,1.0,0,1,1,4,0,0,1,1,9,9,1
22,22021,101150,0022100737,"JAN 28, 2022",ATL vs. BOS,W,15,3,6,0.5,2,3,0.667,0,0,0.0,0,2,2,3,1,0,0,1,8,4,1
23,22021,101150,0022100725,"JAN 26, 2022",ATL vs. SAC,W,19,5,7,0.714,3,3,1.0,2,2,1.0,0,1,1,5,0,0,0,1,15,20,1
24,22021,101150,0022100703,"JAN 23, 2022",ATL @ CHA,W,15,4,7,0.571,0,0,0.0,1,1,1.0,1,2,3,4,0,0,0,1,9,2,1
25,22021,101150,0022100687,"JAN 21, 2022",ATL vs. MIA,W,14,4,9,0.444,1,3,0.333,0,0,0.0,0,0,0,2,0,0,0,0,9,6,1
26,22021,101150,0022100670,"JAN 19, 2022",ATL vs. MIN,W,15,1,5,0.2,0,4,0.0,5,5,1.0,0,2,2,4,1,0,0,1,7,1,1
27,22021,101150,0022100660,"JAN 17, 2022",ATL vs. MIL,W,14,3,5,0.6,2,3,0.667,0,0,0.0,1,0,1,1,1,0,0,3,8,-3,1
28,22021,101150,0022100643,"JAN 15, 2022",ATL vs. NYK,L,14,2,3,0.667,1,2,0.5,2,2,1.0,0,1,1,4,0,0,1,0,7,2,1
29,22021,101150,0022100577,"JAN 05, 2022",ATL @ SAC,W,19,1,7,0.143,1,4,0.25,0,0,0.0,1,2,3,2,0,0,1,0,3,-3,1
30,22021,101150,0022100560,"JAN 03, 2022",ATL @ POR,L,11,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,3,0,0,1,2,0,-12,1
31,22021,101150,0022100533,"DEC 31, 2021",ATL @ CLE,W,32,3,12,0.25,1,6,0.167,7,7,1.0,0,3,3,5,0,0,0,3,14,-7,1
32,22021,101150,0022100434,"DEC 17, 2021",ATL vs. DEN,L,10,1,3,0.333,0,0,0.0,0,2,0.0,0,0,0,2,0,0,1,1,2,-17,1
33,22021,101150,0022100418,"DEC 15, 2021",ATL @ ORL,W,18,5,11,0.455,2,2,1.0,2,2,1.0,0,2,2,0,2,0,3,1,14,2,1
34,22021,101150,0022100407,"DEC 13, 2021",ATL vs. HOU,L,15,5,9,0.556,0,3,0.0,2,2,1.0,1,0,1,2,1,0,1,0,12,-8,1
35,22021,101150,0022100384,"DEC 10, 2021",ATL vs. BKN,L,13,2,6,0.333,0,3,0.0,0,0,0.0,0,4,4,0,1,0,0,1,4,-5,1
36,22021,101150,0022100359,"DEC 06, 2021",ATL @ MIN,W,16,2,5,0.4,1,2,0.5,0,0,0.0,0,0,0,0,0,0,1,3,5,3,1
37,22021,101150,0022100350,"DEC 05, 2021",ATL vs. CHA,L,16,1,5,0.2,0,2,0.0,1,2,0.5,1,1,2,1,2,0,0,1,3,-1,1
38,22021,101150,0022100335,"DEC 03, 2021",ATL vs. PHI,L,17,3,8,0.375,2,4,0.5,3,3,1.0,0,1,1,0,1,0,5,0,11,8,1
39,22021,101150,0022100319,"DEC 01, 2021",ATL @ IND,W,16,4,8,0.5,1,2,0.5,3,4,0.75,0,2,2,0,0,0,0,0,12,5,1
40,22021,101150,0022100293,"NOV 27, 2021",ATL vs. NYK,L,16,1,6,0.167,0,2,0.0,3,4,0.75,3,3,6,4,2,0,0,2,5,-6,1
41,22021,101150,0022100285,"NOV 26, 2021",ATL @ MEM,W,15,2,7,0.286,1,2,0.5,0,0,0.0,0,1,1,0,0,0,1,1,5,-10,1
42,22021,101150,0022100277,"NOV 24, 2021",ATL @ SAS,W,14,4,7,0.571,2,3,0.667,2,2,1.0,1,0,1,1,0,0,1,0,12,-2,1
43,22021,101150,0022100255,"NOV 22, 2021",ATL vs. OKC,W,17,3,6,0.5,1,2,0.5,1,2,0.5,0,0,0,3,0,0,2,1,8,1,1
44,22021,101150,0022100242,"NOV 20, 2021",ATL vs. CHA,W,12,2,5,0.4,0,2,0.0,0,0,0.0,0,2,2,2,0,0,0,2,4,10,1
45,22021,101150,0022100215,"NOV 17, 2021",ATL vs. BOS,W,13,1,5,0.2,0,0,0.0,0,0,0.0,0,1,1,3,0,0,2,1,2,2,1
46,22021,101150,0022100202,"NOV 15, 2021",ATL vs. ORL,W,16,5,7,0.714,1,2,0.5,0,0,0.0,0,2,2,1,0,0,3,1,11,6,1
47,22021,101150,0022100193,"NOV 14, 2021",ATL vs. MIL,W,14,4,9,0.444,1,2,0.5,0,0,0.0,0,0,0,2,1,0,0,2,9,4,1
48,22021,101150,0022100156,"NOV 09, 2021",ATL @ UTA,L,10,1,3,0.333,1,1,1.0,1,1,1.0,0,1,1,1,1,0,0,0,4,2,1
