,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,22020,1630221,0022001074,"MAY 16, 2021",OKC vs. LAC,W,43,11,21,0.524,1,6,0.167,2,6,0.333,1,9,10,2,0,0,3,5,25,9,1
1,22020,1630221,0022001025,"MAY 09, 2021",OKC @ SAC,L,17,0,4,0.0,0,1,0.0,0,2,0.0,0,0,0,2,1,0,2,5,0,-19,1
2,22020,1630221,0022001017,"MAY 08, 2021",OKC @ GSW,L,26,1,6,0.167,0,3,0.0,0,0,0.0,0,5,5,2,0,0,0,3,2,-16,1
3,22020,1630221,0022001001,"MAY 06, 2021",OKC @ GSW,L,24,3,8,0.375,0,3,0.0,2,3,0.667,0,5,5,0,1,0,1,1,8,-11,1
4,22020,1630221,0022000988,"MAY 04, 2021",OKC vs. SAC,L,22,3,7,0.429,1,2,0.5,0,0,0.0,2,5,7,0,1,0,1,1,7,1,1
5,22020,1630221,0022000963,"MAY 01, 2021",OKC vs. IND,L,24,3,8,0.375,0,2,0.0,1,4,0.25,2,2,4,4,1,1,1,0,7,-11,1
6,22020,1630221,0022000947,"APR 29, 2021",OKC vs. NOP,L,7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0,-14,1
7,22020,1630221,0022000836,"APR 14, 2021",OKC vs. GSW,L,10,0,3,0.0,0,2,0.0,2,2,1.0,0,3,3,0,0,0,1,2,2,-4,1
8,22020,1630221,0022000826,"APR 13, 2021",OKC @ UTA,L,15,0,3,0.0,0,1,0.0,0,0,0.0,0,2,2,1,0,0,1,1,0,1,1
9,22020,1630221,0022000753,"APR 03, 2021",OKC @ POR,L,11,1,2,0.5,0,1,0.0,0,0,0.0,0,2,2,2,0,0,2,1,2,0,1
10,22020,1630221,0022000744,"APR 02, 2021",OKC @ PHX,L,23,0,4,0.0,0,1,0.0,2,2,1.0,0,1,1,2,0,0,1,5,2,-12,1
11,22020,1630221,0022000727,"MAR 31, 2021",OKC vs. TOR,W,21,0,4,0.0,0,2,0.0,5,8,0.625,0,5,5,4,0,0,2,1,5,17,1
12,22020,1630221,0022000713,"MAR 29, 2021",OKC vs. DAL,L,22,3,6,0.5,1,2,0.5,3,4,0.75,0,1,1,1,0,0,4,2,10,-9,1
13,22020,1630221,0022000699,"MAR 27, 2021",OKC vs. BOS,L,20,1,5,0.2,0,3,0.0,2,6,0.333,0,5,5,1,0,0,1,2,4,-11,1
14,22020,1630221,0022000318,"FEB 01, 2021",OKC vs. HOU,L,8,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,2,0,0,1,1,0,-2,1
15,22020,1630221,0022000295,"JAN 29, 2021",OKC vs. BKN,L,5,1,2,0.5,0,0,0.0,1,2,0.5,0,0,0,0,0,0,0,0,3,-2,1
16,22020,1630221,0022000213,"JAN 19, 2021",OKC @ DEN,L,13,2,5,0.4,0,2,0.0,2,3,0.667,0,2,2,1,0,0,2,1,6,6,1
17,22020,1630221,0022000170,"JAN 13, 2021",OKC vs. LAL,L,7,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,-3,1
18,22020,1630221,0022000096,"JAN 04, 2021",OKC @ MIA,L,7,0,2,0.0,0,1,0.0,0,0,0.0,1,2,3,2,0,0,1,2,0,1,1
19,22020,1630221,0022000067,"DEC 31, 2020",OKC vs. NOP,L,10,1,5,0.2,1,4,0.25,0,2,0.0,0,1,1,0,0,0,0,3,3,-20,1
20,22020,1630221,0022000052,"DEC 29, 2020",OKC vs. ORL,L,1,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1
