,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,21979,76159,0027900898,"MAR 30, 1980",CHI @ KCK,L,4,0,0.0,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0,,0
1,21979,76159,0027900892,"MAR 29, 1980",CHI vs. UTH,W,5,1,2.0,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,,,,,0.0,2,,0
2,21979,76159,0027900874,"MAR 26, 1980",CHI @ DEN,W,5,2,2.0,,0.0,0.0,,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,4,,0
3,21979,76159,0027900866,"MAR 25, 1980",CHI vs. MIL,L,4,0,2.0,,0.0,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,,0
4,21979,76159,0027900856,"MAR 23, 1980",CHI vs. GOS,W,1,0,0.0,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0,,0
5,21979,76159,0027900844,"MAR 21, 1980",CHI vs. DEN,L,4,0,1.0,,0.0,0.0,,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0,,0
6,21979,76159,0027900832,"MAR 19, 1980",CHI @ UTH,L,9,0,1.0,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,1.0,,0.0,,1.0,0,,0
7,21979,76159,0027900802,"MAR 14, 1980",CHI vs. SEA,L,12,2,6.0,,1.0,3.0,,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,4.0,5,,0
8,21979,76159,0027900784,"MAR 11, 1980",CHI vs. KCK,W,3,0,0.0,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,,0
9,21979,76159,0027900778,"MAR 09, 1980",CHI @ PHX,L,5,0,0.0,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,,0
10,21979,76159,0027900751,"MAR 05, 1980",CHI @ GOS,W,7,2,4.0,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4,,0
11,21979,76159,0027900669,"FEB 17, 1980",CHI @ IND,L,5,0,2.0,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,1.0,,,,0.0,0,,0
12,21979,76159,0027900663,"FEB 16, 1980",CHI @ PHL,L,8,1,1.0,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,2,,0
13,21979,76159,0027900653,"FEB 15, 1980",CHI vs. SAN,L,2,0,0.0,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0,,0
14,21979,76159,0027900643,"FEB 13, 1980",CHI @ MIL,L,12,1,2.0,,0.0,,,1,3,0.333,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3,,0
15,21979,76159,0027900637,"FEB 12, 1980",CHI vs. GOS,W,9,1,3.0,,0.0,1.0,,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2,,0
16,21979,76159,0027900629,"FEB 10, 1980",CHI @ CLE,W,3,0,0.0,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0,,0
17,21979,76159,0027900619,"FEB 08, 1980",CHI vs. PHX,L,24,1,3.0,,0.0,0.0,,2,4,0.5,,,4.0,5.0,2.0,1.0,3.0,1.0,4,,0
18,21979,76159,0027900608,"FEB 06, 1980",CHI @ DEN,L,22,2,5.0,,1.0,2.0,,0,2,0.0,0.0,0.0,0.0,7.0,1.0,0.0,4.0,2.0,5,,0
19,21979,76159,0027900605,"FEB 05, 1980",CHI @ UTH,L,12,0,2.0,,0.0,0.0,,2,2,1.0,0.0,0.0,0.0,1.0,,0.0,,1.0,2,,0
20,21979,76159,0027900597,"JAN 31, 1980",CHI vs. LAL,L,15,2,5.0,,0.0,1.0,,0,0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,4,,0
21,21979,76159,0027900578,"JAN 29, 1980",CHI vs. BOS,L,10,0,1.0,,0.0,0.0,,0,0,0.0,,,1.0,2.0,,0.0,,2.0,0,,0
22,21979,76159,0027900569,"JAN 27, 1980",CHI @ NJN,L,14,2,4.0,,0.0,,,2,2,1.0,0.0,0.0,0.0,1.0,,,,1.0,6,,0
23,21979,76159,0027900562,"JAN 26, 1980",CHI @ ATL,L,0,2,,,0.0,,,2,4,0.5,,,,,,,,,6,,0
