,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,21981,77997,0028100877,"APR 09, 1982",UTH @ KCK,L,22,3,10.0,,0.0,0.0,,4,4,1.0,,,8.0,3.0,,0.0,,6.0,10,,0
1,21981,77997,0028100872,"APR 07, 1982",UTH @ DAL,L,2,0,3.0,,0.0,0.0,,0,0,0.0,,,1.0,0.0,,,0.0,0.0,0,,0
2,21981,77997,0028100858,"APR 06, 1982",UTH vs. DAL,W,2,2,2.0,,0.0,0.0,,2,2,1.0,0.0,0.0,0.0,0.0,,,1.0,2.0,6,,0
3,21981,77997,0028100775,"MAR 23, 1982",UTH vs. HOU,L,0,0,,,0.0,0.0,,0,0,0.0,,,,0.0,,0.0,,,0,,0
4,21981,77997,0028100764,"MAR 21, 1982",UTH @ GOS,L,12,0,4.0,,0.0,0.0,,0,0,0.0,1.0,2.0,3.0,0.0,3.0,0.0,1.0,2.0,0,,0
5,21981,77997,0028100736,"MAR 16, 1982",UTH @ DEN,L,5,1,2.0,,0.0,0.0,,0,0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,2,,0
6,21981,77997,0028100728,"MAR 14, 1982",UTH @ MIL,L,4,1,1.0,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2,,0
7,21981,77997,0028100719,"MAR 13, 1982",UTH @ CLE,L,19,7,10.0,,0.0,0.0,,4,5,0.8,,,3.0,0.0,,,,5.0,18,,0
8,21981,77997,0028100664,"MAR 03, 1982",UTH @ PHX,L,1,0,1.0,,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,,0
9,21981,77997,0028100650,"MAR 02, 1982",UTH vs. KCK,L,3,0,0.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0,,0
10,21981,77997,0028100620,"FEB 24, 1982",UTH @ BOS,L,8,1,1.0,,0.0,0.0,,0,0,0.0,,,2.0,0.0,,0.0,,0.0,2,,0
11,21981,77997,0028100618,"FEB 23, 1982",UTH @ WAS,W,3,0,1.0,0.0,0.0,0.0,,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0,,0
12,21981,77997,0028100601,"FEB 20, 1982",UTH @ NJN,L,11,5,8.0,,0.0,0.0,,0,0,0.0,,,1.0,0.0,,,,4.0,10,,0
13,21981,77997,0028100595,"FEB 19, 1982",UTH @ PHL,L,10,1,1.0,1.0,0.0,0.0,,0,0,0.0,,,1.0,0.0,,0.0,,4.0,2,,0
14,21981,77997,0028100587,"FEB 17, 1982",UTH vs. ATL,L,6,1,2.0,,0.0,0.0,,0,0,0.0,,,2.0,1.0,,0.0,,1.0,2,,0
15,21981,77997,0028100572,"FEB 15, 1982",UTH vs. DEN,L,13,4,7.0,,0.0,0.0,,1,1,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,9,,0
16,21981,77997,0028100563,"FEB 13, 1982",UTH vs. PHX,W,9,2,5.0,,0.0,0.0,,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4,,0
17,21981,77997,0028100552,"FEB 12, 1982",UTH @ KCK,W,17,4,9.0,,0.0,0.0,,2,2,1.0,,,5.0,3.0,3.0,0.0,,4.0,10,,0
18,21981,77997,0028100547,"FEB 10, 1982",UTH @ DEN,W,11,1,7.0,,0.0,0.0,,0,0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,2.0,2.0,2,,0
19,21981,77997,0028100535,"FEB 09, 1982",UTH vs. GOS,W,15,3,11.0,,0.0,0.0,,1,2,0.5,2.0,5.0,7.0,2.0,2.0,0.0,2.0,4.0,7,,0
