,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,21976,76740,0027600871,"APR 10, 1977",BUF vs. CHI,L,0,0,4.0,,,,,0,0,0.0,,,2.0,,,0.0,,2.0,0,,0
1,21976,76740,0027600857,"APR 08, 1977",BUF vs. NYK,L,5,0,1.0,,,,,0,0,0.0,0.0,0.0,0.0,3.0,,0.0,,0.0,0,,0
2,21976,76740,0027600844,"APR 06, 1977",BUF vs. NOJ,W,15,3,6.0,,,,,0,0,0.0,0.0,0.0,0.0,2.0,,0.0,,0.0,6,,0
3,21976,76740,0027600827,"APR 03, 1977",BUF @ NYK,L,15,2,7.0,,,,,0,0,0.0,,,1.0,3.0,,0.0,,0.0,4,,0
4,21976,76740,0027600824,"APR 02, 1977",BUF vs. MIL,W,0,0,,,,,,0,0,0.0,,,,,,0.0,,,0,,0
5,21976,76740,0027600799,"MAR 29, 1977",BUF @ POR,L,10,0,3.0,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0,,0
6,21976,76740,0027600733,"MAR 17, 1977",BUF @ KCK,L,11,1,4.0,,,,,2,3,0.667,,,3.0,0.0,0.0,0.0,,2.0,4,,0
7,21976,76740,0027600716,"MAR 13, 1977",BUF vs. DEN,W,5,0,1.0,,,,,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,0,,0
8,21976,76740,0027600705,"MAR 11, 1977",BUF vs. CHI,W,0,0,0.0,,,,,0,0,0.0,0.0,0.0,0.0,,,0.0,,0.0,0,,0
9,21976,76740,0027600692,"MAR 08, 1977",BUF vs. POR,W,3,0,1.0,,,,,1,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1,,0
