,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,21996,709,0029601109,"APR 10, 1997",DAL vs. SEA,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,0
1,21996,709,0029601095,"APR 08, 1997",DAL vs. POR,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-3,0
2,21996,709,0029601083,"APR 06, 1997",DAL @ LAL,L,13,2,5,0.4,1,1,1.0,0,0,0.0,1,2,3,1,0,0,0,1,5,13,0
3,21996,709,0029601078,"APR 05, 1997",DAL @ SEA,L,13,0,6,0.0,0,1,0.0,2,2,1.0,2,4,6,1,0,0,0,0,2,9,0
4,21996,709,0029601060,"APR 03, 1997",DAL @ GSW,L,7,0,1,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,1,1,0,-3,0
5,21996,709,0029601043,"APR 01, 1997",DAL vs. DET,L,12,2,6,0.333,0,1,0.0,3,3,1.0,2,2,4,1,2,0,0,4,7,3,0
6,21996,709,0029601032,"MAR 30, 1997",DAL @ CLE,L,3,0,1,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,1,0,1,2,-7,0
7,21996,709,0029601006,"MAR 26, 1997",DAL @ IND,L,12,1,5,0.2,0,1,0.0,0,0,0.0,2,2,4,0,1,0,1,1,2,-5,0
8,21996,709,0029600969,"MAR 21, 1997",DAL @ ATL,L,7,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,1,0,-6,0
9,21996,709,0029600926,"MAR 15, 1997",DAL @ PHX,L,5,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-11,0
10,21996,709,0029600871,"MAR 07, 1997",DAL @ POR,L,17,2,9,0.222,0,1,0.0,1,2,0.5,1,2,3,1,0,0,0,2,5,6,0
11,21996,709,0029600844,"MAR 04, 1997",DAL vs. LAL,L,5,0,5,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-14,0
12,21996,709,0029600830,"MAR 02, 1997",DAL vs. PHX,L,13,2,7,0.286,0,2,0.0,0,0,0.0,0,4,4,1,0,0,2,1,4,-5,0
13,21996,709,0029600823,"MAR 01, 1997",DAL @ HOU,L,13,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,1,2,-3,0
14,21996,709,0029600806,"FEB 27, 1997",DAL vs. MIN,L,10,2,3,0.667,0,0,0.0,2,2,1.0,0,2,2,1,0,0,0,0,6,1,0
15,21996,709,0029600790,"FEB 25, 1997",DAL vs. CHH,W,9,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,1,0,0,-7,0
16,21996,709,0029600780,"FEB 23, 1997",DAL @ PHX,W,19,3,7,0.429,0,1,0.0,1,1,1.0,1,3,4,2,0,1,0,2,7,0,0
17,21996,709,0029600772,"FEB 22, 1997",DAL vs. TOR,L,8,0,3,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,0
18,21996,709,0029600754,"FEB 20, 1997",DAL vs. MIL,L,5,2,4,0.5,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,4,-1,0
19,21996,709,0029600694,"FEB 12, 1997",NJN @ CHH,L,13,2,2,1.0,0,0,0.0,2,2,1.0,1,3,4,0,1,0,0,1,6,-5,0
20,21996,709,0029600683,"FEB 11, 1997",NJN @ ORL,W,7,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,2,0
21,21996,709,0029600676,"FEB 06, 1997",NJN vs. IND,L,12,1,3,0.333,0,1,0.0,0,0,0.0,0,1,1,0,0,1,0,2,2,3,0
22,21996,709,0029600660,"FEB 04, 1997",NJN vs. VAN,W,20,4,8,0.5,0,0,0.0,0,0,0.0,4,1,5,3,1,1,0,3,8,9,0
23,21996,709,0029600651,"FEB 02, 1997",NJN @ IND,L,6,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,0,2,0,3,0
24,21996,709,0029600639,"FEB 01, 1997",NJN vs. DET,L,16,4,7,0.571,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,2,8,-12,0
25,21996,709,0029600625,"JAN 30, 1997",NJN vs. PHX,W,15,1,1,1.0,0,0,0.0,0,0,0.0,0,4,4,0,1,0,0,1,2,2,0
26,21996,709,0029600607,"JAN 28, 1997",NJN vs. CLE,L,15,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,2,1,0,-17,0
27,21996,709,0029600597,"JAN 25, 1997",NJN @ DAL,L,31,1,3,0.333,0,0,0.0,0,0,0.0,3,2,5,1,4,0,0,2,2,8,0
28,21996,709,0029600579,"JAN 23, 1997",NJN @ HOU,L,26,3,9,0.333,0,0,0.0,0,0,0.0,2,2,4,2,0,0,0,2,6,2,0
29,21996,709,0029600570,"JAN 22, 1997",NJN @ SAS,W,18,2,5,0.4,0,0,0.0,2,2,1.0,1,2,3,0,0,0,0,4,6,-7,0
