,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,22001,1895,0020100947,"MAR 17, 2002",MIN vs. UTA,L,11,1,6,0.167,0,2,0.0,0,0,0.0,0,1,1,2,0,0,1,2,2,0,0
1,22001,1895,0020100931,"MAR 15, 2002",MIN vs. IND,L,8,0,2,0.0,0,1,0.0,1,2,0.5,0,1,1,1,0,0,1,0,1,-5,0
2,22001,1895,0020100920,"MAR 13, 2002",MIN vs. HOU,L,9,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,2,-3,0
3,22001,1895,0020100902,"MAR 11, 2002",MIN vs. LAC,L,3,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,2,0,0,-2,0
4,22001,1895,0020100883,"MAR 08, 2002",MIN @ PHX,L,7,1,3,0.333,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,1,2,-5,0
5,22001,1895,0020100868,"MAR 06, 2002",MIN @ POR,L,13,3,6,0.5,1,2,0.5,0,0,0.0,0,0,0,1,1,0,2,1,7,0,0
6,22001,1895,0020100860,"MAR 05, 2002",MIN @ SEA,L,22,3,11,0.273,0,4,0.0,0,0,0.0,2,2,4,3,0,0,1,0,6,7,0
7,22001,1895,0020100835,"MAR 02, 2002",MIN @ UTA,W,19,5,9,0.556,0,1,0.0,4,5,0.8,0,1,1,1,0,0,1,4,14,16,0
8,22001,1895,0020100827,"MAR 01, 2002",MIN vs. SAS,L,17,3,4,0.75,1,2,0.5,0,0,0.0,0,2,2,1,1,0,1,1,7,-2,0
9,22001,1895,0020100816,"FEB 27, 2002",MIN vs. LAL,W,9,0,4,0.0,0,4,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-4,0
10,22001,1895,0020100799,"FEB 25, 2002",MIN @ CHH,W,15,2,8,0.25,2,3,0.667,0,0,0.0,0,1,1,3,1,0,1,0,6,4,0
11,22001,1895,0020100788,"FEB 23, 2002",MIN @ SAS,W,18,2,5,0.4,0,3,0.0,3,3,1.0,0,1,1,4,1,0,0,1,7,18,0
