,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,22016,203148,0021601212,"APR 11, 2017",CHA @ ATL,L,28,2,7,0.286,0,3,0.0,0,0,0.0,0,1,1,1,1,0,3,0,4,-12,1
1,22016,203148,0021601207,"APR 10, 2017",CHA @ MIL,L,27,3,10,0.3,1,3,0.333,0,0,0.0,0,2,2,1,1,0,3,0,7,-8,2
2,22016,203148,0021601189,"APR 08, 2017",CHA vs. BOS,L,12,2,5,0.4,0,0,0.0,3,3,1.0,0,0,0,0,0,0,0,0,7,-1,1
3,22016,203148,0021601165,"APR 05, 2017",CHA vs. MIA,L,14,3,5,0.6,1,1,1.0,0,0,0.0,1,1,2,0,0,1,1,1,7,1,1
4,22016,203148,0021601155,"APR 04, 2017",CHA @ WAS,L,11,1,3,0.333,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,-11,1
5,22016,203148,0021601142,"APR 02, 2017",CHA @ OKC,W,14,3,6,0.5,0,2,0.0,0,0,0.0,0,1,1,2,1,0,1,1,6,3,1
6,22016,203148,0021601114,"MAR 29, 2017",CHA @ TOR,W,13,3,4,0.75,2,2,1.0,1,2,0.5,1,0,1,3,0,0,1,1,9,13,1
7,22016,203148,0021601103,"MAR 28, 2017",CHA vs. MIL,L,9,1,3,0.333,0,1,0.0,2,3,0.667,0,0,0,4,1,0,0,1,4,9,1
8,22016,203148,0021601044,"MAR 20, 2017",CHA vs. ATL,W,2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,1,0,0,-4,1
9,22016,203148,0021601005,"MAR 15, 2017",CHA @ IND,L,4,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,2,4,1
10,22016,203148,0021600991,"MAR 13, 2017",CHA vs. CHI,L,5,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-16,1
11,22016,203148,0021600976,"MAR 11, 2017",CHA vs. NOP,L,13,1,4,0.25,1,2,0.5,0,0,0.0,0,1,1,1,0,0,0,2,3,-16,1
12,22016,203148,0021600965,"MAR 10, 2017",CHA vs. ORL,W,24,5,8,0.625,3,3,1.0,2,2,1.0,0,1,1,4,1,0,0,1,15,28,1
13,22016,203148,0021600951,"MAR 08, 2017",CHA @ MIA,L,10,1,3,0.333,0,1,0.0,0,0,0.0,0,2,2,1,1,0,1,1,2,-12,1
14,22016,203148,0021600941,"MAR 06, 2017",CHA vs. IND,W,13,2,3,0.667,2,3,0.667,0,0,0.0,0,2,2,0,0,0,1,0,6,2,1
15,22016,203148,0021600923,"MAR 04, 2017",CHA @ DEN,W,10,1,5,0.2,1,2,0.5,0,0,0.0,0,1,1,2,0,0,0,0,3,9,1
16,22016,203148,0021600907,"MAR 02, 2017",CHA @ PHX,L,12,0,3,0.0,0,1,0.0,2,3,0.667,0,3,3,1,0,0,1,1,2,-12,1
17,22016,203148,0021600894,"FEB 28, 2017",CHA @ LAL,W,14,1,2,0.5,0,1,0.0,2,2,1.0,0,1,1,2,1,0,2,2,4,0,1
18,22016,203148,0021600881,"FEB 26, 2017",CHA @ LAC,L,10,1,3,0.333,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,15,1
19,22016,203148,0021600866,"FEB 25, 2017",CHA @ SAC,W,12,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,4,0,0,0,1,2,5,1
