,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,21951,77199,0025100309,"MAR 07, 1952",INO vs. SYR,W,0,0,,,,,,3,3.0,,,,,,,,,1.0,3,,0
1,21951,77199,0025100304,"MAR 04, 1952",INO vs. FTW,W,0,0,,,,,,3,3.0,,,,,,,,,4.0,3,,0
2,21951,77199,0025100296,"MAR 02, 1952",INO @ FTW,L,0,0,,,,,,3,4.0,0.75,,,,,,,,2.0,3,,0
3,21951,77199,0025100291,"MAR 01, 1952",INO @ MNL,L,0,2,7.0,0.286,,,,8,9.0,0.889,,,,,,,,4.0,12,,0
4,21951,77199,0025100286,"FEB 27, 1952",INO @ PHW,L,0,6,13.0,,,,,1,1.0,,,,5.0,2.0,,,,3.0,13,,0
5,21951,77199,0025100277,"FEB 23, 1952",INO vs. MIH,W,0,3,,,,,,3,3.0,,,,,,,,,5.0,9,,0
6,21951,77199,0025100273,"FEB 22, 1952",INO vs. MIH,W,0,5,,,,,,0,0.0,,,,,,,,,2.0,10,,0
7,21951,77199,0025100268,"FEB 20, 1952",INO vs. MIH,W,0,5,,,,,,0,0.0,,,,,,,,,2.0,10,,0
8,21951,77199,0025100266,"FEB 19, 1952",INO vs. BOS,W,0,1,,,,,,1,1.0,,,,,,,,,1.0,3,,0
9,21951,77199,0025100260,"FEB 17, 1952",INO @ ROC,L,0,3,,,,,,0,0.0,,,,,,,,,1.0,6,,0
10,21951,77199,0025100255,"FEB 15, 1952",INO @ PHW,L,0,2,10.0,,,,,0,0.0,,,,3.0,3.0,,,,2.0,4,,0
11,21951,77199,0025100254,"FEB 14, 1952",INO vs. BAL,W,0,5,,,,,,0,0.0,0.0,,,,,,,,3.0,10,,0
12,21951,77199,0025100247,"FEB 12, 1952",INO vs. FTW,W,0,0,,,,,,1,1.0,,,,,,,,,1.0,1,,0
13,21951,77199,0025100240,"FEB 09, 1952",INO @ MIH,L,0,0,,,,,,0,1.0,0.0,,,,,,,,6.0,0,,0
14,21951,77199,0025100237,"FEB 08, 1952",INO vs. MIH,W,0,0,,,,,,1,2.0,0.5,,,,,,,,2.0,1,,0
15,21951,77199,0025100229,"FEB 05, 1952",INO vs. PHW,W,0,1,,,,,,0,0.0,,,,,,,,,1.0,2,,0
16,21951,77199,0025100227,"FEB 03, 1952",INO @ FTW,L,0,1,,,,,,3,3.0,,,,,,,,,1.0,5,,0
17,21951,77199,0025100218,"FEB 01, 1952",INO vs. MNL,W,0,5,,,,,,4,5.0,0.8,,,,,,,,4.0,14,,0
18,21951,77199,0025100213,"JAN 30, 1952",INO vs. FTW,L,0,0,,,,,,0,0.0,,,,,,,,,6.0,0,,0
19,21951,77199,0025100212,"JAN 29, 1952",INO vs. NYK,W,0,3,,,,,,1,4.0,0.25,,,,,,,,6.0,7,,0
20,21951,77199,0025100207,"JAN 27, 1952",INO @ ROC,L,0,1,,,,,,0,0.0,,,,,,,,,1.0,2,,0
21,21951,77199,0025100202,"JAN 26, 1952",INO @ NYK,L,0,2,,,,,,2,4.0,0.5,,,,,,,,2.0,6,,0
