,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,21968,77293,0026800061,"NOV 04, 1968",PHX vs. SFW,L,5,0,3,,,,,0,0,0.0,,,1,0,,,,3,0,,0
1,21968,77293,0026800057,"NOV 03, 1968",PHX vs. LAL,L,7,0,0,,,,,0,0,0.0,,,0,0,,,,2,0,,0
2,21968,77293,0026800045,"OCT 30, 1968",PHX @ SEA,W,1,0,0,,,,,1,2,0.5,,,1,0,,,,0,1,,0
3,21968,77293,0026800037,"OCT 27, 1968",PHX vs. ATL,L,2,0,1,,,,,0,0,0.0,,,0,0,,,,0,0,,0
4,21968,77293,0026800027,"OCT 24, 1968",PHX vs. NYK,W,15,3,5,,,,,0,1,0.0,,,7,0,,,,1,6,,0
5,21968,77293,0026800020,"OCT 22, 1968",PHX @ SFW,L,2,0,0,,,,,0,0,,,,0,0,,,,0,0,,0
6,21968,77293,0026800016,"OCT 20, 1968",PHX vs. BLT,L,3,0,0,,,,,0,0,0.0,,,0,0,,,,0,0,,0
7,21968,77293,0026800008,"OCT 18, 1968",PHX vs. SEA,W,5,1,5,,,,,0,0,0.0,,,0,0,,,,4,2,,0
