,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
0,21993,76852,0029301106,"APR 24, 1994",GOS @ SAC,L,14,3,5,0.6,0,1,0.0,1,1,1.0,1,2,3,1,0,1,2,1,7,,0
1,21993,76852,0029301092,"APR 23, 1994",GOS vs. LAL,W,10,3,5,0.6,0,1,0.0,0,0,0.0,0,3,3,1,0,0,0,2,6,,0
2,21993,76852,0029301080,"APR 21, 1994",GOS vs. SAC,W,5,0,4,0.0,0,1,0.0,0,0,0.0,1,2,3,0,1,0,1,2,0,,0
3,21993,76852,0029301016,"APR 12, 1994",GOS @ LAL,W,1,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0,0,0,0,0,0,0,,0
4,21993,76852,0029301006,"APR 11, 1994",GOS vs. DAL,W,9,1,4,0.25,0,1,0.0,0,0,0.0,0,2,2,0,1,0,1,0,2,,0
5,21993,76852,0029300995,"APR 09, 1994",GOS @ MIN,W,2,0,0,0.0,0,0,0.0,2,2,1.0,1,0,1,1,0,0,0,0,2,,0
6,21993,76852,0029300980,"APR 07, 1994",GOS @ HOU,L,6,1,1,1.0,1,1,1.0,0,0,0.0,1,0,1,0,0,0,0,3,3,,0
7,21993,76852,0029300953,"APR 02, 1994",GOS @ SEA,L,11,2,4,0.5,1,2,0.5,0,0,0.0,0,1,1,0,1,1,1,4,5,,0
8,21993,76852,0029300942,"APR 01, 1994",GOS vs. MIN,W,17,4,8,0.5,0,2,0.0,0,0,0.0,2,1,3,2,1,0,1,2,8,,0
9,21993,76852,0029300856,"MAR 19, 1994",GOS @ DAL,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0
10,21993,76852,0029300844,"MAR 17, 1994",GOS @ HOU,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0
